1,0.0,0.484375,-0.107421875,0.0,13,1717160092843
1,-0.017578125,0.52734375,-0.091796875,0.0,106,1717160092843
1,0.0,0.568359375,-0.07421875,0.0,536,1717160092843
1,0.01953125,0.60546875,-0.076171875,0.0,1487,1717160092843
1,0.01953125,0.642578125,-0.083984375,0.0,2034,1717160092843
1,0.021484375,0.681640625,-0.080078125,0.0,1404,1717160092843
1,0.0234375,0.72265625,-0.046875,0.0,651,1717160092843
1,-0.19140625,0.7265625,0.140625,0.0,415,1717160092843
1,-0.224609375,0.755859375,0.140625,0.0,478,1717160092843
1,-0.26171875,0.751953125,0.265625,0.0,204,1717160092843
1,0.2734375,0.814453125,-0.177734375,0.0,128,1717160092843
1,0.0,0.533203125,-0.041015625,0.12520644037889672,33,1717160092843
1,0.017578125,0.572265625,-0.021484375,0.12520644037889672,670,1717160092843
1,0.01953125,0.609375,-0.025390625,0.12520644037889672,2503,1717160092843
1,0.01953125,0.6484375,-0.03125,0.12520644037889672,3869,1717160092843
1,0.021484375,0.685546875,-0.025390625,0.12520644037889672,2954,1717160092843
1,0.0,0.724609375,0.00390625,0.12520644037889672,1360,1717160092843
1,-0.0234375,0.755859375,-0.103515625,0.12520644037889672,425,1717160092843
1,-0.07421875,0.70703125,0.37109375,0.12520644037889672,271,1717160092843
1,0.2109375,0.798828125,-0.150390625,0.12520644037889672,225,1717160092843
1,0.0,0.533203125,0.017578125,0.25041288075779344,17,1717160092843
1,0.017578125,0.572265625,0.033203125,0.25041288075779344,312,1717160092843
1,0.0390625,0.60546875,0.064453125,0.25041288075779344,1294,1717160092843
1,0.041015625,0.64453125,0.06640625,0.25041288075779344,2228,1717160092843
1,0.021484375,0.685546875,0.046875,0.25041288075779344,1909,1717160092843
1,0.0,0.724609375,-0.0234375,0.25041288075779344,906,1717160092843
1,-0.072265625,0.482421875,-0.5859375,0.25041288075779344,423,1717160092843
1,-0.07421875,0.625,0.49609375,0.25041288075779344,382,1717160092843
1,-0.078125,0.658203125,0.515625,0.25041288075779344,214,1717160092843
1,1.45703125,3.97265625,0.212890625,0.25041288075779344,138,1717160092843
1,1.603515625,3.958984375,0.185546875,0.25041288075779344,94,1717160092843
1,0.052734375,0.556640625,0.123046875,0.37561932113669017,76,1717160092843
1,0.0390625,0.59375,0.138671875,0.37561932113669017,353,1717160092843
1,0.041015625,0.63671875,0.119140625,0.37561932113669017,630,1717160092843
1,0.0859375,0.67578125,0.087890625,0.37561932113669017,582,1717160092843
1,0.158203125,0.689453125,0.158203125,0.37561932113669017,497,1717160092843
1,0.16796875,0.728515625,0.15234375,0.37561932113669017,477,1717160092843
1,0.17578125,0.775390625,0.099609375,0.37561932113669017,343,1717160092843
1,0.18359375,0.8125,0.111328125,0.37561932113669017,138,1717160092843
